2019.08.06_5_salt_16S.exp.,,,,,,,,0.285714286,,,,,,,,1.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,1.25,,,,,,,,,,,,,,,,,,,,,,,,0.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,8,,,,,,,,,1.333333333,,,,446,87,5,,357,,,,,4.333333333,,,,,,,,,,,,,,1,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487179487,,,,,,,,,,,,,,,,,,,,,2,,,,0.857142857,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,3.428571429,,,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,10.66666667,,5,38,,,,,5.743589744,,,2,,,,,,,,,,,,,,,,,,,,1.666666667,,,,,,,,,,,,2,,,,,,,17.66666667,,,,,,,,,,,,,,,,,,,,,,,,,0.333333333,,,,,,,,,,,,,,,,,85.75,6.5,,3,,,,,,,,,,,,,,,,,,,,,,,
2019.08.07_7_salt_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,0.2,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,837,164,,,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554,2,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.08.06_4.3_16S.exp.,,,,,,,,,,,23,,,,,,,,,,12.5,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,1.333333333,,,,,,,,8,12.33333333,,,,,,,,,,,,3,,,38,,9.75,,,,,,,,,10,,,,,,,,,,,,,,,,,,,3.428571429,,,,,,,,,,1.6,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,6.461538462,,,,,,,,,,,,,,,,,3.5,,,,,,6.428571429,,5,,,,3.333333333,,2.5,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,,,,4.648044693,,,,,,,,,1.090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.444444444,,,,,,,,,,,,,,,,,,4.285714286,,,,,1.25,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,18.375,,6,,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,2.5,,,3.714285714,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,5.769230769,,,,,,,,,,42.66666667,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,7,,,,,,,,,,,,2,,,,989,,73,,338,,,7,,2.333333333,19,45.6,,,,,,,,,,,15.33333333,5,,103.3333333,,,,,,,,,,,,,1.466666667,,,4,6.25,8.333333333,,,,,,,,,,,,,,,,,,,,,,,7.25,2.769230769,,,1.595588235,,,,,,,3.219291635,,,,,,,,,,,,,7.666666667,,,,1.5,2.333333333,,12.66666667,,,34,,,,,,,,,,10.71428571,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,8.666666667,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666667,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1.6,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1.571428571,,2.333333333,,,,,,,,,,,,5.285714286,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,40,,,,,,,21,,,,,,,,1.333333333,,8,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.666666667,,,,,,,,,,,,,,,,,1,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,29.33333333,,,18,,,,,,,,1.571428571,,,,,,,2,,,,5.25,,,,,,,,,,,,,2.375,1.181818182,,,,,,7.25,,7.25,,,,,,,4,,,1.333333333,,,,,,,,,,,,,,10
08.06.2019_2B_Top_24h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,5,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.33333333,,,23,,8.25,,,,,,,,,,171,,27.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.925925926,,,,,,4,,,,,,,,,,,,18,,,,0.293103448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5,1626.333333,,,,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.222222222,,,,,,,,,,172,116,362.4,,,,,,,,,,,,,,855,,,,,,,,,,,,,50.16,,,32.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,2,,,,104.5,20,,,,,,,,,,,,,,0.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.333333333,136.5,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,4.5,,0.777777778,,,,,,,0.888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,315,,,,,,53,1601,4,,,,,,,,,107.6666667,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,39,3.275862069,,,,,,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666666667,,,,,,,,,,,,,,,,,,6.5,13,,,,,,,,,,,,,,,,,
2019.08.06_5.2_16S.exp.,,0.5,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,1.481481481,,0.6,,,,0.307692308,,,,,,,,,,,2.023529412,,,,,,,,,,,,,,,,,,,,,7.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.25,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,18.25,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.666666667,,,8.5,,5.5,,,,,,,,,,,,7.666666667,,,,13,,,,,,,,,,6.666666667,,,,,19.5,,6.5,,2.4,,,,,,,,25,,10.5,,,,,,,,,,,,5,,,,278,,,,252,,,,,,6.5,,,,,,,,,,,,,,,13.66666667,,,,,,,,,0.833333333,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.6,,,,,,,6.838235294,,,,,,0.454183267,,2.6,,,,,,5.666666667,10.5,,,,,,,,,,,,,,,21,,,,,,,,,,,1.09470934,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,,,,,1.6,,6.857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333333333,,,,,,,,,,,,,,,,,,,3.666666667,,5.714285714,,1.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,,,,,,,,,,,,,,3.333333333,,,,,,,,1.1,,,,,,,,6.25,,,,,,,,,1.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.333333333,,,,,,,,
2019.08.07_7.1_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.41666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1316,,334,,2647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,253.5714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.08.06_4.4_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,8.380952381,,,,,,,,,,,,17,,,,,12,,,,,,,2.666666667,5.333333333,,,,,,,,,,,,20,,,19.5,,,,,,,,,,,,66,,6.5,,,,,,,,,,,,,2.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,3.75,,,,,,,,,4,,11,,,,,5.833333333,6.5,,,,5.2,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,0.434782609,,,,,,,,1.25,,,,,,2.6,,,,,,,,0.715083799,,,,,,,,,,,,,,,,,,,2.545454545,,,,,,1.955752212,,,,,,,,,,,,,,2.166666667,,,,,,,,,,,,,,,,,,,1.5,,,2.25,,,,,,,2.25,,,,,,37,,,,,,,3.5,,,,,,7,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,17.83333333,,,0.96350365,,,,,,,,,,,,,,15.25,,,,4.2,,,,,,,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6.333333333,,4,,,,,,11,19.66666667,,,,12,,,,,,,,,,,,,,,,,,,3.4,,,,,,,,48,,,,,,,,,,,,,,1.666666667,,,10,804,,,,447,,,,,21.66666667,21,72,,,,,6.666666667,,,,,,,,,175,,,,,,,,,,,5.25,,8.213333333,,6.5,2,,9,,,,,,,,,,,,,1.6,,,,,,,,,,6.75,,,,1.367647059,,1,,,,,,,,,,,,8.666666667,22,,,5.666666667,,8.333333333,,,,,,,,,,69,,,,15,,,,,,1.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,8,,,,8.2875,,,,6,,,,,,,,,,,,,,,11,,,,,,,,,,,13.33333333,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,10.25396825,,,,,10.5,,,22,,,,,,,,,,,,,8,,,4.5,,,,,,,,,,,,,,,,,,1.6,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,4.75,,3.25,,,,,,,,17,,,,,,,,,,,,,12,,,13,,,,1.142857143,,,,,,1,,,,,,,,,,,,,,,,,,24,,,,,,,22,,,,,,,,,,,,,,,,8.666666667,,,,,,,,,,,,,,,2,,,,,,,,,,,,,3.666666667,,,,,,,2.153846154,,,2.333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,11.5,,,,41.83333333,,,12,,,,,,,,,,,1.428571429,,,,,,,,2.25,9.25,,,,,,,,,2.777777778,,,,2.272727273,,,,,,,18.5,,,,,,,,,,,,,,,,,,,,,,,,,
2019.08.07_8.2_lab_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,335,,,1621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,68.42857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2019_5A_10h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1.666666667,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,0.571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666667,,,,,,,,,,1.75,,,,,,,,,,,,,31.5,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.686567164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,16,,,,48,,,,,,,,,,,,,,,,,,,,,,2.25,,,,,6,,,,,,,,,,,,,,,,,,209,1,44,,305,,,,,,,2.8,,,0.5,,,,,,,,,,,7,,,,,,0.5,,,,,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,3.285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,3,24,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,1.333333333,,,,,,,,,,,,,,,,,,,,,,0.75,,,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019.08.06_2.3_surface_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,6,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,21.5,,,,,,,,,,,,219,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,0.986111111,,,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.470588235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.833333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,1208.333333,,,,705,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.333333333,8,,,,,,,,,63.66666667,69,80,,,,,,,,,,,,,,835.6666667,,,,,,,,,,,,,10.26666667,,,5.166666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,,,,,,69,1710,,,,,,,,,,20,1.666666667,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,5,1.724137931,,,,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1.777777778,,,,1.909090909,,,,,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,
08.06.2019_3B_48h_16S.exp.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3834,292,121,,1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
